worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,wage_gap,gap_percentage,is_underpaid,fair_wage_estimate,fair_wage_gap,fair_wage_gap_pct
262,Chhattisgarh,Retail,Female,5th Pass,15,9782,22500,12718,56.52,True,9000,-782,-8.69
263,Uttar Pradesh,Chemicals,Male,10th Pass,18,18811,19500,689,3.53,True,14000,-4811,-34.36
264,Telangana,Services,Female,12th Pass,30,20528,19500,-1028,-5.27,False,18000,-2528,-14.04
265,Haryana,Food Processing,Female,10th Pass,14,15683,20400,4717,23.12,True,14000,-1683,-12.02
266,Karnataka,IT Services,Female,Graduate,19,28810,21600,-7210,-33.38,False,32000,3190,9.97
267,Karnataka,Agriculture,Female,Illiterate,7,9078,21600,12522,57.97,True,7000,-2078,-29.69
268,Tamil Nadu,Metals,Male,10th Pass,13,14478,18000,3522,19.57,True,14000,-478,-3.41
269,Maharashtra,IT Services,Male,Diploma,4,25236,20400,-4836,-23.71,False,22000,-3236,-14.71
270,Uttar Pradesh,Manufacturing,Female,Post-Graduate,25,40715,19500,-21215,-108.79,False,45000,4285,9.52
271,Tamil Nadu,Silk,Male,Illiterate,16,14109,18000,3891,21.62,True,7000,-7109,-101.56
272,Rajasthan,Retail,Female,Diploma,2,19705,19500,-205,-1.05,False,22000,2295,10.43
273,Telangana,Agriculture,Female,12th Pass,19,22387,19500,-2887,-14.81,False,18000,-4387,-24.37
274,Rajasthan,Food Processing,Female,5th Pass,12,8616,19500,10884,55.82,True,9000,384,4.27
275,Haryana,Manufacturing,Female,12th Pass,24,23044,20400,-2644,-12.96,False,18000,-5044,-28.02
276,Tamil Nadu,Construction,Male,5th Pass,30,18047,18000,-47,-0.26,False,9000,-9047,-100.52
277,Odisha,Mining,Female,5th Pass,20,14015,17500,3485,19.91,True,9000,-5015,-55.72
278,West Bengal,Food Processing,Male,Diploma,1,22138,20400,-1738,-8.52,False,22000,-138,-0.63
279,Odisha,Small Manufacturing,Male,10th Pass,1,13958,17500,3542,20.24,True,14000,42,0.3
280,Karnataka,Small Manufacturing,Male,Diploma,0,18791,21600,2809,13.0,True,22000,3209,14.59
281,Uttar Pradesh,IT Services,Female,10th Pass,31,17534,19500,1966,10.08,True,14000,-3534,-25.24
282,Maharashtra,Machinery,Male,Post-Graduate,13,44494,20400,-24094,-118.11,False,45000,506,1.12
283,Odisha,Metals,Female,Illiterate,32,13211,17500,4289,24.51,True,7000,-6211,-88.73
284,Haryana,Retail,Female,Illiterate,11,9281,20400,11119,54.5,True,7000,-2281,-32.59
285,Rajasthan,Manufacturing,Male,5th Pass,15,12817,19500,6683,34.27,True,9000,-3817,-42.41
286,Gujarat,Agriculture,Male,12th Pass,24,26605,21600,-5005,-23.17,False,18000,-8605,-47.81
287,Gujarat,Agriculture,Female,12th Pass,2,15007,21600,6593,30.52,True,18000,2993,16.63
288,Uttar Pradesh,Agriculture,Female,10th Pass,4,10631,19500,8869,45.48,True,14000,3369,24.06
289,Tamil Nadu,Machinery,Male,Post-Graduate,29,54728,18000,-36728,-204.04,False,45000,-9728,-21.62
290,Karnataka,Leather,Male,Illiterate,30,17408,21600,4192,19.41,True,7000,-10408,-148.69
291,Chhattisgarh,IT Services,Male,12th Pass,33,27258,22500,-4758,-21.15,False,18000,-9258,-51.43
292,Gujarat,Manufacturing,Male,5th Pass,33,21195,21600,405,1.88,True,9000,-12195,-135.5
293,Karnataka,IT Services,Male,12th Pass,5,17193,21600,4407,20.4,True,18000,807,4.48
294,Maharashtra,Construction,Male,Illiterate,24,13041,20400,7359,36.07,True,7000,-6041,-86.3
295,Punjab,Manufacturing,Male,10th Pass,30,19926,18500,-1426,-7.71,False,14000,-5926,-42.33
296,West Bengal,Silk,Female,Illiterate,1,6406,20400,13994,68.6,True,7000,594,8.49
297,West Bengal,Manufacturing,Male,10th Pass,31,22614,20400,-2214,-10.85,False,14000,-8614,-61.53
298,Rajasthan,Retail,Male,5th Pass,5,11812,19500,7688,39.43,True,9000,-2812,-31.24
299,Gujarat,Agriculture,Male,10th Pass,7,18019,21600,3581,16.58,True,14000,-4019,-28.71
300,Rajasthan,Construction,Male,5th Pass,15,10850,19500,8650,44.36,True,9000,-1850,-20.56
301,Uttar Pradesh,Silk,Male,5th Pass,8,13058,19500,6442,33.04,True,9000,-4058,-45.09
302,Punjab,Textiles,Female,Illiterate,25,10455,18500,8045,43.49,True,7000,-3455,-49.36
303,Tamil Nadu,Agriculture,Male,5th Pass,30,20334,18000,-2334,-12.97,False,9000,-11334,-125.93
304,Haryana,Textiles,Male,12th Pass,28,23558,20400,-3158,-15.48,False,18000,-5558,-30.88
305,Uttar Pradesh,Machinery,Male,10th Pass,24,23272,19500,-3772,-19.34,False,14000,-9272,-66.23
306,Karnataka,Machinery,Male,5th Pass,21,17598,21600,4002,18.53,True,9000,-8598,-95.53
307,Tamil Nadu,Agriculture,Male,5th Pass,32,15112,18000,2888,16.04,True,9000,-6112,-67.91
308,Assam,Agriculture,Male,12th Pass,22,19801,16800,-3001,-17.86,False,18000,-1801,-10.01
309,Uttar Pradesh,Mining,Male,Illiterate,17,11931,19500,7569,38.82,True,7000,-4931,-70.44
310,Gujarat,Textiles,Female,Graduate,3,25359,21600,-3759,-17.4,False,32000,6641,20.75
311,Uttar Pradesh,Construction,Male,5th Pass,26,16090,19500,3410,17.49,True,9000,-7090,-78.78
312,Uttar Pradesh,Textiles,Male,12th Pass,22,22805,19500,-3305,-16.95,False,18000,-4805,-26.69
313,Gujarat,Metals,Male,10th Pass,25,24999,21600,-3399,-15.74,False,14000,-10999,-78.56
314,Tamil Nadu,Construction,Male,5th Pass,2,9915,18000,8085,44.92,True,9000,-915,-10.17
315,Karnataka,Agriculture,Male,10th Pass,20,22058,21600,-458,-2.12,False,14000,-8058,-57.56
316,Haryana,Construction,Male,12th Pass,33,26375,20400,-5975,-29.29,False,18000,-8375,-46.53
317,Maharashtra,Metals,Female,10th Pass,3,10239,20400,10161,49.81,True,14000,3761,26.86
318,Tamil Nadu,Machinery,Male,10th Pass,23,18866,18000,-866,-4.81,False,14000,-4866,-34.76
319,Maharashtra,Small Manufacturing,Female,5th Pass,16,12165,20400,8235,40.37,True,9000,-3165,-35.17
320,Uttar Pradesh,Agriculture,Male,Illiterate,6,8665,19500,10835,55.56,True,7000,-1665,-23.79
321,Karnataka,Metals,Female,10th Pass,24,17650,21600,3950,18.29,True,14000,-3650,-26.07
322,Maharashtra,Textiles,Male,5th Pass,11,11108,20400,9292,45.55,True,9000,-2108,-23.42
323,Uttar Pradesh,Manufacturing,Male,10th Pass,30,22945,19500,-3445,-17.67,False,14000,-8945,-63.89
324,Jharkhand,Manufacturing,Male,10th Pass,17,19427,17800,-1627,-9.14,False,14000,-5427,-38.76
325,Uttar Pradesh,Metals,Male,Post-Graduate,11,56669,19500,-37169,-190.61,False,45000,-11669,-25.93
326,Telangana,IT Services,Male,Post-Graduate,27,46319,19500,-26819,-137.53,False,45000,-1319,-2.93
327,Karnataka,Agriculture,Female,10th Pass,29,20145,21600,1455,6.74,True,14000,-6145,-43.89
328,Gujarat,Silk,Female,12th Pass,1,12633,21600,8967,41.51,True,18000,5367,29.82
329,Karnataka,Machinery,Male,10th Pass,30,25951,21600,-4351,-20.14,False,14000,-11951,-85.36
330,Gujarat,Agriculture,Male,12th Pass,32,25606,21600,-4006,-18.55,False,18000,-7606,-42.26
331,West Bengal,Manufacturing,Male,10th Pass,25,19959,20400,441,2.16,True,14000,-5959,-42.56
332,Uttar Pradesh,Metals,Female,12th Pass,8,15598,19500,3902,20.01,True,18000,2402,13.34
333,Karnataka,Textiles,Male,5th Pass,33,16145,21600,5455,25.25,True,9000,-7145,-79.39
334,Karnataka,Silk,Male,12th Pass,15,21362,21600,238,1.1,True,18000,-3362,-18.68
335,Chhattisgarh,Metals,Female,10th Pass,14,18268,22500,4232,18.81,True,14000,-4268,-30.49
336,Haryana,Agriculture,Male,12th Pass,23,28308,20400,-7908,-38.76,False,18000,-10308,-57.27
337,Telangana,Agriculture,Female,Diploma,9,19732,19500,-232,-1.19,False,22000,2268,10.31
338,Uttar Pradesh,IT Services,Male,Diploma,6,23021,19500,-3521,-18.06,False,22000,-1021,-4.64
339,Uttar Pradesh,Food Processing,Male,Illiterate,28,15428,19500,4072,20.88,True,7000,-8428,-120.4
340,Chhattisgarh,IT Services,Male,12th Pass,13,24168,22500,-1668,-7.41,False,18000,-6168,-34.27
341,Gujarat,IT Services,Male,10th Pass,25,24829,21600,-3229,-14.95,False,14000,-10829,-77.35
342,West Bengal,Small Manufacturing,Male,10th Pass,6,18327,20400,2073,10.16,True,14000,-4327,-30.91
343,Rajasthan,Services,Male,5th Pass,2,8313,19500,11187,57.37,True,9000,687,7.63
344,Tamil Nadu,Construction,Male,12th Pass,15,21305,18000,-3305,-18.36,False,18000,-3305,-18.36
345,Gujarat,Textiles,Female,12th Pass,31,21962,21600,-362,-1.68,False,18000,-3962,-22.01
346,Uttar Pradesh,Construction,Female,12th Pass,5,15639,19500,3861,19.8,True,18000,2361,13.12
347,Uttar Pradesh,Mining,Female,12th Pass,9,14941,19500,4559,23.38,True,18000,3059,16.99
348,Uttar Pradesh,Small Manufacturing,Male,5th Pass,4,8242,19500,11258,57.73,True,9000,758,8.42
349,Telangana,Chemicals,Male,5th Pass,5,11559,19500,7941,40.72,True,9000,-2559,-28.43
350,Maharashtra,Mining,Female,Diploma,0,16207,20400,4193,20.55,True,22000,5793,26.33
351,Maharashtra,Food Processing,Male,Diploma,19,27136,20400,-6736,-33.02,False,22000,-5136,-23.35
352,Maharashtra,Manufacturing,Male,10th Pass,7,17959,20400,2441,11.97,True,14000,-3959,-28.28
353,Haryana,Agriculture,Female,Diploma,9,18113,20400,2287,11.21,True,22000,3887,17.67
354,Gujarat,Food Processing,Female,5th Pass,29,17869,21600,3731,17.27,True,9000,-8869,-98.54
355,Karnataka,Textiles,Female,12th Pass,8,16308,21600,5292,24.5,True,18000,1692,9.4
356,Haryana,Manufacturing,Male,12th Pass,34,33339,20400,-12939,-63.43,False,18000,-15339,-85.22
357,Maharashtra,Small Manufacturing,Male,12th Pass,12,20384,20400,16,0.08,True,18000,-2384,-13.24
358,Odisha,Agriculture,Female,Diploma,21,27579,17500,-10079,-57.59,False,22000,-5579,-25.36
359,Uttar Pradesh,Silk,Female,5th Pass,25,16550,19500,2950,15.13,True,9000,-7550,-83.89
360,Haryana,Metals,Female,5th Pass,29,17272,20400,3128,15.33,True,9000,-8272,-91.91
361,Maharashtra,Retail,Male,10th Pass,24,24477,20400,-4077,-19.99,False,14000,-10477,-74.84
362,Maharashtra,Agriculture,Female,Illiterate,2,5381,20400,15019,73.62,True,7000,1619,23.13
363,West Bengal,Agriculture,Male,Graduate,6,28279,20400,-7879,-38.62,False,32000,3721,11.63
364,Telangana,Retail,Male,12th Pass,20,27292,19500,-7792,-39.96,False,18000,-9292,-51.62
365,Karnataka,Food Processing,Male,5th Pass,6,11333,21600,10267,47.53,True,9000,-2333,-25.92
366,Uttar Pradesh,Leather,Female,5th Pass,27,13530,19500,5970,30.62,True,9000,-4530,-50.33
367,Uttar Pradesh,Textiles,Male,12th Pass,7,17785,19500,1715,8.79,True,18000,215,1.19
368,Gujarat,Agriculture,Male,Illiterate,17,10228,21600,11372,52.65,True,7000,-3228,-46.11
369,Tamil Nadu,Leather,Female,12th Pass,9,20272,18000,-2272,-12.62,False,18000,-2272,-12.62
370,Punjab,Agriculture,Male,Illiterate,26,15191,18500,3309,17.89,True,7000,-8191,-117.01
371,Maharashtra,Retail,Female,Graduate,2,30925,20400,-10525,-51.59,False,32000,1075,3.36
372,Uttar Pradesh,Silk,Female,Graduate,6,30551,19500,-11051,-56.67,False,32000,1449,4.53
373,Maharashtra,Food Processing,Male,12th Pass,10,23068,20400,-2668,-13.08,False,18000,-5068,-28.16
374,Karnataka,Agriculture,Male,5th Pass,24,15133,21600,6467,29.94,True,9000,-6133,-68.14
375,Karnataka,Silk,Female,5th Pass,6,10863,21600,10737,49.71,True,9000,-1863,-20.7
376,Rajasthan,IT Services,Male,5th Pass,22,16980,19500,2520,12.92,True,9000,-7980,-88.67
377,Tamil Nadu,Chemicals,Male,12th Pass,29,30136,18000,-12136,-67.42,False,18000,-12136,-67.42
378,Uttar Pradesh,Manufacturing,Female,5th Pass,24,14538,19500,4962,25.45,True,9000,-5538,-61.53
379,Maharashtra,Agriculture,Male,Diploma,27,32821,20400,-12421,-60.89,False,22000,-10821,-49.19
380,Jharkhand,IT Services,Female,12th Pass,33,21996,17800,-4196,-23.57,False,18000,-3996,-22.2
381,Tamil Nadu,Manufacturing,Female,Illiterate,28,14518,18000,3482,19.34,True,7000,-7518,-107.4
382,West Bengal,Manufacturing,Male,12th Pass,15,26482,20400,-6082,-29.81,False,18000,-8482,-47.12
383,Telangana,Manufacturing,Female,12th Pass,27,21654,19500,-2154,-11.05,False,18000,-3654,-20.3
384,Maharashtra,Retail,Male,10th Pass,34,19622,20400,778,3.81,True,14000,-5622,-40.16
385,Uttar Pradesh,Chemicals,Female,Post-Graduate,7,38835,19500,-19335,-99.15,False,45000,6165,13.7
386,Maharashtra,Manufacturing,Male,5th Pass,30,21370,20400,-970,-4.75,False,9000,-12370,-137.44
387,Uttar Pradesh,Silk,Male,12th Pass,30,25684,19500,-6184,-31.71,False,18000,-7684,-42.69
388,Chhattisgarh,Construction,Male,10th Pass,5,18122,22500,4378,19.46,True,14000,-4122,-29.44
389,Rajasthan,IT Services,Female,5th Pass,33,15437,19500,4063,20.84,True,9000,-6437,-71.52
390,Tamil Nadu,IT Services,Female,12th Pass,6,18947,18000,-947,-5.26,False,18000,-947,-5.26
391,Tamil Nadu,Food Processing,Male,Diploma,12,28600,18000,-10600,-58.89,False,22000,-6600,-30.0
392,Chhattisgarh,Construction,Male,Diploma,28,32393,22500,-9893,-43.97,False,22000,-10393,-47.24
393,Punjab,Retail,Male,10th Pass,2,17450,18500,1050,5.68,True,14000,-3450,-24.64
394,Uttar Pradesh,Machinery,Male,Graduate,16,42088,19500,-22588,-115.84,False,32000,-10088,-31.52
395,Uttar Pradesh,Chemicals,Male,Diploma,18,30696,19500,-11196,-57.42,False,22000,-8696,-39.53
396,Uttar Pradesh,Agriculture,Male,Diploma,11,27407,19500,-7907,-40.55,False,22000,-5407,-24.58
397,Maharashtra,Manufacturing,Female,12th Pass,12,17882,20400,2518,12.34,True,18000,118,0.66
398,Maharashtra,Leather,Female,10th Pass,33,20626,20400,-226,-1.11,False,14000,-6626,-47.33
399,Punjab,Food Processing,Female,10th Pass,0,13650,18500,4850,26.22,True,14000,350,2.5
400,Rajasthan,Construction,Female,10th Pass,16,14107,19500,5393,27.66,True,14000,-107,-0.76
401,Karnataka,Agriculture,Female,Illiterate,8,7184,21600,14416,66.74,True,7000,-184,-2.63
402,Uttar Pradesh,Food Processing,Male,12th Pass,22,20045,19500,-545,-2.79,False,18000,-2045,-11.36
403,Uttar Pradesh,Chemicals,Male,5th Pass,11,14087,19500,5413,27.76,True,9000,-5087,-56.52
404,Telangana,Food Processing,Male,12th Pass,18,26780,19500,-7280,-37.33,False,18000,-8780,-48.78
405,Maharashtra,Retail,Male,12th Pass,0,20322,20400,78,0.38,True,18000,-2322,-12.9
406,Gujarat,Manufacturing,Male,Diploma,4,25456,21600,-3856,-17.85,False,22000,-3456,-15.71
407,Uttar Pradesh,IT Services,Male,12th Pass,12,24253,19500,-4753,-24.37,False,18000,-6253,-34.74
408,Madhya Pradesh,Small Manufacturing,Male,12th Pass,24,24751,18000,-6751,-37.51,False,18000,-6751,-37.51
409,Gujarat,Manufacturing,Female,10th Pass,34,19884,21600,1716,7.94,True,14000,-5884,-42.03
410,Gujarat,Small Manufacturing,Male,10th Pass,28,20729,21600,871,4.03,True,14000,-6729,-48.06
411,Uttar Pradesh,Silk,Male,Illiterate,26,13041,19500,6459,33.12,True,7000,-6041,-86.3
412,Haryana,Food Processing,Male,10th Pass,15,16104,20400,4296,21.06,True,14000,-2104,-15.03
413,Maharashtra,Construction,Female,Diploma,8,24173,20400,-3773,-18.5,False,22000,-2173,-9.88
414,Gujarat,Manufacturing,Male,5th Pass,4,10693,21600,10907,50.5,True,9000,-1693,-18.81
415,Uttar Pradesh,Mining,Male,12th Pass,1,18413,19500,1087,5.57,True,18000,-413,-2.29
416,Haryana,Services,Male,10th Pass,26,21936,20400,-1536,-7.53,False,14000,-7936,-56.69
417,Madhya Pradesh,Retail,Male,Diploma,34,37514,18000,-19514,-108.41,False,22000,-15514,-70.52
418,Tamil Nadu,IT Services,Male,10th Pass,26,20408,18000,-2408,-13.38,False,14000,-6408,-45.77
419,Tamil Nadu,Agriculture,Male,12th Pass,7,17398,18000,602,3.34,True,18000,602,3.34
420,Maharashtra,Machinery,Male,Diploma,17,30175,20400,-9775,-47.92,False,22000,-8175,-37.16
421,Haryana,Textiles,Male,5th Pass,26,19674,20400,726,3.56,True,9000,-10674,-118.6
422,Haryana,Retail,Male,10th Pass,3,15424,20400,4976,24.39,True,14000,-1424,-10.17
423,Tamil Nadu,Retail,Male,Illiterate,23,15838,18000,2162,12.01,True,7000,-8838,-126.26
424,Maharashtra,Small Manufacturing,Female,10th Pass,3,12758,20400,7642,37.46,True,14000,1242,8.87
425,Assam,Agriculture,Female,Graduate,16,26638,16800,-9838,-58.56,False,32000,5362,16.76
426,Tamil Nadu,Manufacturing,Female,12th Pass,19,18374,18000,-374,-2.08,False,18000,-374,-2.08
427,Uttar Pradesh,Food Processing,Female,12th Pass,5,15788,19500,3712,19.04,True,18000,2212,12.29
428,Tamil Nadu,Small Manufacturing,Female,Diploma,28,29555,18000,-11555,-64.19,False,22000,-7555,-34.34
429,Gujarat,Agriculture,Male,Diploma,14,25758,21600,-4158,-19.25,False,22000,-3758,-17.08
430,Uttar Pradesh,Retail,Male,12th Pass,33,30237,19500,-10737,-55.06,False,18000,-12237,-67.98
431,Uttar Pradesh,Chemicals,Female,10th Pass,24,16647,19500,2853,14.63,True,14000,-2647,-18.91
432,Maharashtra,IT Services,Male,10th Pass,33,22132,20400,-1732,-8.49,False,14000,-8132,-58.09
433,Karnataka,IT Services,Female,5th Pass,0,7125,21600,14475,67.01,True,9000,1875,20.83
434,Tamil Nadu,Small Manufacturing,Female,12th Pass,16,19594,18000,-1594,-8.86,False,18000,-1594,-8.86
435,Punjab,Retail,Female,10th Pass,4,13095,18500,5405,29.22,True,14000,905,6.46
436,Punjab,IT Services,Female,10th Pass,17,15883,18500,2617,14.15,True,14000,-1883,-13.45
437,Uttar Pradesh,Agriculture,Male,12th Pass,32,24301,19500,-4801,-24.62,False,18000,-6301,-35.01
438,Maharashtra,Manufacturing,Female,10th Pass,10,14431,20400,5969,29.26,True,14000,-431,-3.08
439,Karnataka,IT Services,Male,Post-Graduate,7,51874,21600,-30274,-140.16,False,45000,-6874,-15.28
440,Maharashtra,Agriculture,Male,10th Pass,33,28183,20400,-7783,-38.15,False,14000,-14183,-101.31
441,Maharashtra,Agriculture,Male,Illiterate,31,17306,20400,3094,15.17,True,7000,-10306,-147.23
442,Uttar Pradesh,Manufacturing,Female,10th Pass,12,16208,19500,3292,16.88,True,14000,-2208,-15.77
443,Uttar Pradesh,Textiles,Female,Diploma,2,16482,19500,3018,15.48,True,22000,5518,25.08
444,Odisha,Construction,Male,10th Pass,34,20576,17500,-3076,-17.58,False,14000,-6576,-46.97
445,West Bengal,Mining,Male,10th Pass,19,19704,20400,696,3.41,True,14000,-5704,-40.74
446,Uttar Pradesh,Food Processing,Male,10th Pass,4,17807,19500,1693,8.68,True,14000,-3807,-27.19
447,Maharashtra,Textiles,Male,10th Pass,4,13390,20400,7010,34.36,True,14000,610,4.36
448,Karnataka,Metals,Male,Diploma,20,24574,21600,-2974,-13.77,False,22000,-2574,-11.7
449,Haryana,Textiles,Female,12th Pass,12,14879,20400,5521,27.06,True,18000,3121,17.34
450,Uttar Pradesh,Food Processing,Female,5th Pass,18,12278,19500,7222,37.04,True,9000,-3278,-36.42
451,Uttar Pradesh,IT Services,Male,Post-Graduate,24,49704,19500,-30204,-154.89,False,45000,-4704,-10.45
452,Uttar Pradesh,Machinery,Female,10th Pass,4,12104,19500,7396,37.93,True,14000,1896,13.54
453,Maharashtra,Agriculture,Female,10th Pass,13,17167,20400,3233,15.85,True,14000,-3167,-22.62
454,Maharashtra,Silk,Male,10th Pass,16,18176,20400,2224,10.9,True,14000,-4176,-29.83
455,Tamil Nadu,Manufacturing,Female,10th Pass,26,20922,18000,-2922,-16.23,False,14000,-6922,-49.44
456,Telangana,IT Services,Male,10th Pass,21,23674,19500,-4174,-21.41,False,14000,-9674,-69.1
457,West Bengal,Leather,Male,10th Pass,15,21328,20400,-928,-4.55,False,14000,-7328,-52.34
458,Rajasthan,IT Services,Male,12th Pass,24,28075,19500,-8575,-43.97,False,18000,-10075,-55.97
459,Karnataka,Food Processing,Male,Graduate,17,35349,21600,-13749,-63.65,False,32000,-3349,-10.47
460,Rajasthan,Construction,Male,5th Pass,32,16504,19500,2996,15.36,True,9000,-7504,-83.38
461,Uttar Pradesh,Chemicals,Male,5th Pass,12,12480,19500,7020,36.0,True,9000,-3480,-38.67
462,Tamil Nadu,Mining,Male,Graduate,12,38722,18000,-20722,-115.12,False,32000,-6722,-21.01
463,Karnataka,Small Manufacturing,Male,12th Pass,3,21861,21600,-261,-1.21,False,18000,-3861,-21.45
464,Uttar Pradesh,Silk,Male,Graduate,8,35642,19500,-16142,-82.78,False,32000,-3642,-11.38
465,Rajasthan,Small Manufacturing,Male,10th Pass,22,19623,19500,-123,-0.63,False,14000,-5623,-40.16
466,Tamil Nadu,Textiles,Male,Diploma,24,28349,18000,-10349,-57.49,False,22000,-6349,-28.86
467,Haryana,Construction,Female,12th Pass,6,13866,20400,6534,32.03,True,18000,4134,22.97
468,Uttar Pradesh,Small Manufacturing,Female,12th Pass,18,19563,19500,-63,-0.32,False,18000,-1563,-8.68
469,Rajasthan,Small Manufacturing,Female,Graduate,6,32857,19500,-13357,-68.5,False,32000,-857,-2.68
470,Uttar Pradesh,Textiles,Male,5th Pass,1,7915,19500,11585,59.41,True,9000,1085,12.06
471,Telangana,Chemicals,Female,12th Pass,0,12861,19500,6639,34.05,True,18000,5139,28.55
472,West Bengal,Leather,Male,Graduate,10,36752,20400,-16352,-80.16,False,32000,-4752,-14.85
473,Tamil Nadu,Small Manufacturing,Male,Illiterate,14,11732,18000,6268,34.82,True,7000,-4732,-67.6
474,Odisha,IT Services,Male,12th Pass,9,22657,17500,-5157,-29.47,False,18000,-4657,-25.87
475,Punjab,Metals,Female,Diploma,19,28098,18500,-9598,-51.88,False,22000,-6098,-27.72
476,Haryana,IT Services,Male,10th Pass,8,13962,20400,6438,31.56,True,14000,38,0.27
477,Chhattisgarh,Construction,Male,12th Pass,15,26440,22500,-3940,-17.51,False,18000,-8440,-46.89
478,Haryana,Textiles,Female,12th Pass,11,17729,20400,2671,13.09,True,18000,271,1.51
479,West Bengal,Leather,Male,5th Pass,17,14295,20400,6105,29.93,True,9000,-5295,-58.83
480,Chhattisgarh,Chemicals,Male,Graduate,18,40446,22500,-17946,-79.76,False,32000,-8446,-26.39
481,Uttar Pradesh,Agriculture,Male,10th Pass,33,26304,19500,-6804,-34.89,False,14000,-12304,-87.89
482,Uttar Pradesh,Construction,Male,Graduate,10,36537,19500,-17037,-87.37,False,32000,-4537,-14.18
483,Chhattisgarh,IT Services,Female,12th Pass,14,17418,22500,5082,22.59,True,18000,582,3.23
484,Karnataka,Retail,Male,12th Pass,22,25292,21600,-3692,-17.09,False,18000,-7292,-40.51
485,Punjab,Retail,Male,10th Pass,33,27618,18500,-9118,-49.29,False,14000,-13618,-97.27
486,Rajasthan,Agriculture,Male,10th Pass,24,17752,19500,1748,8.96,True,14000,-3752,-26.8
487,Uttar Pradesh,Metals,Male,12th Pass,30,29925,19500,-10425,-53.46,False,18000,-11925,-66.25
488,Telangana,Food Processing,Male,10th Pass,4,13881,19500,5619,28.82,True,14000,119,0.85
489,Maharashtra,Metals,Male,5th Pass,12,12453,20400,7947,38.96,True,9000,-3453,-38.37
490,Uttar Pradesh,Machinery,Male,10th Pass,7,14841,19500,4659,23.89,True,14000,-841,-6.01
